Employee_ID,Age,Gender,Department,Job_Level,Salary,Years_at_Company,Performance_Score,Last_Promotion_Date,Absence_Days,Work_Location
E3259,35,Male,Sales,2,3374,2,2,12/01/2022,0,Hybrid
E7762,56,Female,Marketing,1,7780,4,3,12/10/2021,12,Remote
E7530,55,Male,HR,2,5952,6,1,24/05/2021,6,In-office
E2484,59,Female,Sales,3,8748,6,1,29/04/2021,7,Hybrid
E8103,42,Female,Marketing,3,7543,11,4,22/11/2020,15,In-office
E3211,55,Female,Sales,3,7690,7,4,23/05/2021,9,Hybrid
E1482,55,Female,HR,2,5387,17,5,6/04/2020,8,In-office
E4445,59,Female,Engineering,3,4705,5,1,8/03/2023,2,In-office
E1530,22,Non-binary,Engineering,3,6913,11,2,1/07/2021,7,Remote
E4843,43,Male,Marketing,3,8493,14,4,20/03/2023,4,Hybrid
E9770,39,Female,Marketing,1,5657,7,4,31/05/2021,7,Remote
E7124,50,Non-binary,Sales,1,7911,10,5,8/11/2022,15,Remote
E8302,48,Non-binary,Sales,1,4342,5,5,20/04/2020,8,Remote
E5795,30,Male,Marketing,1,5610,17,5,17/01/2024,3,In-office
E4825,36,Male,Sales,1,5957,11,4,15/06/2024,8,Remote
E7486,24,Male,Marketing,3,8144,4,4,27/07/2024,8,In-office
E6372,26,Non-binary,Engineering,3,3747,18,1,15/12/2020,9,In-office
E4953,39,Female,Sales,2,7565,13,1,18/11/2020,5,In-office
E1030,34,Male,Engineering,1,3222,13,3,12/07/2021,3,In-office
E8981,42,Male,Marketing,2,5877,10,4,30/08/2020,5,In-office
E6956,29,Female,HR,2,7098,13,1,19/05/2021,9,Remote
E2145,44,Male,Engineering,1,4382,3,5,11/07/2020,10,Hybrid
E8374,30,Non-binary,Sales,2,4221,11,1,19/02/2022,5,Hybrid
E3302,55,Non-binary,Marketing,3,8196,2,2,4/08/2021,9,Hybrid
E8483,36,Female,Marketing,3,4609,17,5,6/07/2020,12,Hybrid
E5918,48,Male,HR,1,6288,20,1,27/04/2021,8,In-office
E7862,30,Non-binary,Sales,1,7320,10,4,29/01/2021,9,In-office
E9759,57,Non-binary,HR,3,5746,18,5,8/09/2023,2,In-office
E4700,49,Non-binary,Sales,2,7558,10,3,28/07/2021,6,In-office
E8935,31,Female,HR,2,7091,9,4,31/05/2023,2,In-office
E6482,54,Male,Marketing,2,8000,2,1,12/10/2020,0,Remote
E4439,36,Male,Marketing,2,7994,18,2,26/03/2024,3,Hybrid
E2519,51,Female,Engineering,1,8738,5,2,9/07/2020,8,In-office
E3063,41,Female,Sales,3,3158,10,1,3/02/2021,9,Hybrid
E9868,25,Non-binary,HR,2,6581,9,2,28/02/2021,6,In-office
E3274,34,Male,Sales,1,5553,20,3,20/10/2023,12,Remote
E1921,53,Female,Sales,1,5871,10,5,17/01/2020,0,Remote
E7634,45,Male,Sales,2,7199,17,3,25/02/2020,0,In-office
E5133,25,Male,Marketing,2,7751,7,5,23/04/2024,11,Hybrid
E7119,58,Female,HR,3,4900,15,5,5/11/2021,7,Hybrid
E7261,22,Male,Sales,2,3888,18,3,23/06/2020,11,Hybrid
E5287,53,Female,Sales,2,8785,16,3,1/05/2023,15,Remote
E3511,38,Non-binary,Sales,2,4647,2,4,8/10/2020,13,In-office
E6764,31,Male,HR,2,3123,11,1,19/07/2024,8,Remote
E2717,32,Male,HR,3,8437,14,4,5/12/2020,0,Remote
E6919,44,Female,Engineering,2,3637,5,3,1/02/2024,4,In-office
E3788,31,Non-binary,HR,1,5816,16,1,6/05/2023,11,Remote
E5607,32,Male,HR,2,6044,16,3,31/05/2021,13,In-office
E7482,46,Non-binary,Engineering,2,4094,8,3,24/04/2021,5,Hybrid
E9310,51,Non-binary,Sales,1,5483,19,4,22/05/2020,12,In-office
E1954,30,Male,Engineering,1,8073,13,4,10/01/2023,12,Remote
E8782,52,Male,Sales,3,3544,5,2,14/02/2023,0,Remote
E2207,30,Non-binary,Sales,1,8825,11,3,18/03/2024,6,Remote
E1649,43,Female,HR,2,3094,10,1,29/03/2023,9,Hybrid
E9269,49,Non-binary,Marketing,3,3556,19,4,28/06/2022,12,In-office
E8901,32,Male,Sales,3,5761,15,1,15/08/2022,14,Hybrid
E5468,35,Female,HR,1,3080,17,2,17/06/2023,10,Hybrid
E1948,35,Female,HR,3,4774,17,2,20/11/2023,7,Remote
E6860,48,Female,Sales,2,5460,8,3,15/03/2024,14,Hybrid
E8216,28,Non-binary,Marketing,3,4152,4,3,26/04/2024,4,Remote
E5312,32,Female,Marketing,1,7503,8,5,27/05/2022,15,Remote
E5246,58,Female,Marketing,2,8906,17,4,8/11/2022,12,Remote
E4662,27,Female,Sales,3,8758,7,3,12/12/2021,7,Hybrid
E6293,59,Non-binary,Engineering,2,3739,9,5,5/06/2023,15,Remote
E1922,36,Non-binary,HR,1,5625,19,4,27/06/2024,13,Remote
E7241,35,Non-binary,Marketing,3,3575,4,2,24/12/2020,13,Hybrid
E2962,33,Male,HR,3,5283,10,2,7/09/2020,10,In-office
E8919,38,Male,Sales,2,8824,1,2,13/12/2022,8,Hybrid
E2630,46,Male,Marketing,2,3196,8,4,18/02/2024,12,Remote
E8944,56,Female,Engineering,3,8941,10,5,2/05/2020,12,Hybrid
E8364,25,Female,Marketing,1,3109,20,1,12/10/2020,10,Remote
E6833,54,Non-binary,Marketing,2,4157,14,2,21/02/2023,3,Hybrid
E7336,58,Female,HR,1,5024,19,2,18/02/2021,10,Remote
E5914,52,Non-binary,HR,2,4597,7,3,2/02/2020,10,In-office
E3214,55,Non-binary,Sales,1,7663,11,5,6/02/2020,1,Hybrid
E3080,45,Female,Engineering,2,3188,16,1,27/06/2024,1,Hybrid
E1988,44,Non-binary,Marketing,3,3914,18,4,15/09/2023,15,Remote
E3833,31,Male,Sales,2,3518,9,1,16/08/2021,15,Remote
E4751,50,Female,Marketing,1,6948,9,4,27/07/2024,6,Remote
E9373,43,Non-binary,Sales,1,8049,7,5,15/01/2021,2,In-office
E1040,53,Male,Sales,1,5149,12,4,21/02/2023,4,Remote
E5279,57,Non-binary,Sales,2,5469,18,3,10/02/2024,4,Remote
E9107,44,Male,Sales,2,8001,5,2,13/09/2020,14,Remote
E9543,24,Male,Engineering,1,4083,17,1,14/02/2024,8,Hybrid
E4865,54,Female,Marketing,1,4642,16,2,30/10/2022,2,In-office
E5276,49,Male,HR,1,6886,12,3,9/02/2024,8,Remote
E6210,57,Male,Engineering,3,7376,6,2,24/11/2023,5,In-office
E5211,45,Female,Marketing,3,5016,15,2,24/02/2023,8,In-office
E7456,24,Male,Engineering,1,6965,11,3,18/08/2023,15,In-office
E5501,33,Male,Marketing,3,8686,18,2,28/04/2020,11,Hybrid
E3538,26,Female,HR,1,3858,14,2,4/04/2024,6,Remote
E1404,37,Non-binary,Sales,1,3620,18,4,17/12/2023,9,Hybrid
E8586,50,Female,Marketing,3,8945,10,1,28/10/2024,1,In-office
E9779,31,Non-binary,Marketing,1,8214,15,3,2/02/2022,9,Hybrid
E8278,28,Male,Engineering,3,4372,3,4,21/10/2021,14,Remote
E2880,28,Female,Marketing,2,8063,1,1,2/02/2021,6,Remote
E3997,59,Male,Sales,1,6852,12,4,4/06/2023,3,In-office
E2098,49,Female,Sales,1,3261,2,1,30/07/2021,5,Hybrid
E2169,50,Male,Sales,2,8222,6,2,18/12/2022,10,Remote
E1420,22,Non-binary,HR,3,5597,9,1,26/03/2020,9,Hybrid
E9321,32,Male,Sales,2,8742,19,2,14/05/2024,12,Remote
E9132,56,Non-binary,HR,1,7674,6,2,10/10/2021,11,Hybrid
E1329,39,Female,HR,2,6819,9,4,6/06/2022,6,Remote
E4551,33,Male,Sales,2,8725,12,3,17/01/2023,10,Hybrid
E6012,26,Female,Engineering,3,4315,19,3,18/01/2024,11,Hybrid
E3567,34,Male,Sales,3,4586,8,1,20/04/2021,5,In-office
E5883,57,Female,Engineering,3,4524,6,2,31/08/2024,2,In-office
E4568,27,Non-binary,Marketing,2,6844,7,4,10/12/2024,1,In-office
E3778,44,Male,Marketing,1,8864,19,1,31/05/2021,2,Remote
E9470,25,Male,Marketing,2,7759,13,1,4/03/2023,11,In-office
E5211,45,Non-binary,HR,2,3477,13,3,23/01/2024,0,In-office
E7715,25,Non-binary,HR,2,4966,14,1,27/06/2020,11,In-office
E6633,24,Female,Marketing,1,3874,12,3,8/08/2024,0,Remote
E8755,35,Male,Engineering,2,4681,5,3,22/02/2023,15,In-office
E6032,26,Female,HR,1,4819,6,3,27/09/2022,1,Hybrid
E4731,31,Non-binary,HR,1,3525,15,4,9/02/2020,12,Remote
E2923,47,Non-binary,Engineering,3,6707,11,2,13/08/2024,0,Hybrid
E7450,25,Male,Sales,3,8196,20,3,10/10/2024,7,Hybrid
E2066,59,Non-binary,Engineering,1,6227,14,4,9/04/2021,7,Remote
E5050,24,Male,HR,3,7519,7,5,4/08/2023,7,In-office
E3480,34,Non-binary,HR,1,7072,2,2,24/05/2020,8,Remote
E5948,48,Female,Marketing,3,6384,11,3,2/08/2023,9,Hybrid
E4824,22,Non-binary,Sales,3,4283,9,3,4/04/2024,3,Hybrid
E6449,50,Male,HR,1,6259,20,5,14/04/2024,4,Remote
E8702,31,Male,Engineering,3,3267,14,2,28/04/2020,2,Remote
E8113,57,Male,Sales,2,3132,13,4,19/06/2021,8,In-office
E4105,33,Non-binary,Engineering,2,4436,16,5,12/03/2024,2,In-office
E8924,54,Non-binary,Marketing,3,7361,14,5,12/01/2020,1,Remote
E4748,46,Non-binary,Engineering,2,8257,15,3,20/10/2020,9,Remote
E2849,35,Female,Engineering,3,6935,11,2,30/08/2022,2,Remote
E4785,26,Female,Sales,3,7847,17,3,2/02/2024,6,Hybrid
E7850,25,Male,HR,1,5487,13,4,20/07/2024,7,Remote
E5828,24,Male,Engineering,1,4470,15,4,5/10/2023,8,Hybrid
E5928,43,Non-binary,Engineering,3,3467,5,2,15/05/2020,13,Hybrid
E5428,24,Male,HR,3,7072,5,4,10/02/2022,3,In-office
E7311,49,Non-binary,Sales,2,5939,19,5,20/05/2024,6,In-office
E5875,54,Female,Marketing,1,4388,16,1,19/12/2021,15,Remote
E5419,56,Non-binary,Sales,3,8075,18,2,24/03/2020,6,In-office
E5983,47,Female,Sales,2,3123,18,5,30/08/2023,2,In-office
E8315,35,Male,Marketing,2,7573,3,3,10/06/2023,6,In-office
E8807,38,Non-binary,HR,3,3491,10,5,11/10/2022,15,In-office
E5248,26,Female,Engineering,2,8974,17,2,8/06/2021,9,Remote
E9616,53,Non-binary,HR,2,5869,20,4,11/02/2022,3,Hybrid
E3023,58,Male,Sales,1,3506,11,3,12/04/2021,9,In-office
E9779,42,Female,HR,1,5633,3,1,4/12/2021,3,In-office
E5890,22,Non-binary,Marketing,1,6370,15,4,13/03/2022,11,Remote
E4264,42,Male,Marketing,3,7517,16,5,6/10/2020,11,Remote
E1434,47,Non-binary,Sales,2,6710,11,2,16/01/2024,0,Hybrid
E7221,22,Male,Engineering,3,3273,15,1,3/01/2020,0,In-office
E9143,36,Female,HR,1,5473,15,5,18/03/2022,5,In-office
E3978,35,Non-binary,Marketing,1,7883,15,2,22/12/2024,13,Hybrid
E7198,37,Non-binary,Sales,3,7649,20,1,6/12/2023,9,Hybrid
E1043,59,Non-binary,Marketing,1,4618,6,1,20/12/2022,2,Remote
E2743,41,Female,Marketing,3,5086,8,1,27/02/2022,0,Hybrid
E9749,39,Female,Sales,2,5862,20,3,9/12/2024,14,Remote
E9499,30,Non-binary,Engineering,2,3649,11,5,4/12/2023,13,In-office
E1399,22,Female,Marketing,2,3846,2,1,9/11/2021,3,Hybrid
E6311,22,Male,Engineering,1,3009,12,3,3/10/2023,9,Remote
E9242,37,Female,Engineering,2,5603,8,5,21/01/2021,9,In-office
E8570,58,Non-binary,HR,3,4126,8,2,10/04/2022,8,Hybrid
E9893,58,Non-binary,Engineering,1,8190,13,2,23/08/2024,7,Hybrid
E8547,32,Male,HR,3,4971,5,2,10/05/2023,2,Hybrid
E3840,28,Non-binary,HR,3,8034,20,2,6/12/2020,6,Hybrid
E1458,25,Female,Sales,3,6856,10,2,21/04/2023,8,Hybrid
E5079,46,Male,Sales,1,8335,15,2,1/11/2020,1,Hybrid
E4578,36,Non-binary,HR,3,4155,7,5,25/09/2022,1,Hybrid
E5577,41,Female,Engineering,1,8891,18,2,20/11/2023,0,Remote
E1645,55,Male,HR,1,4481,20,4,28/04/2022,6,In-office
E5384,37,Non-binary,Marketing,1,7049,19,4,21/01/2021,12,In-office
E4757,32,Male,Engineering,2,4108,8,4,3/02/2020,0,Remote
E7097,36,Female,Marketing,1,3230,15,2,24/10/2020,1,In-office
E4097,43,Non-binary,Sales,3,4530,13,1,18/09/2020,14,Remote
E9296,32,Male,Marketing,2,7625,2,3,21/09/2022,7,Hybrid
E6014,39,Male,Marketing,1,5933,8,4,21/04/2024,4,Remote
E4308,57,Female,Engineering,2,4266,19,2,19/05/2020,13,Hybrid
E4731,38,Female,Marketing,1,6762,7,2,23/08/2024,1,In-office
E2015,36,Non-binary,HR,3,4935,8,3,13/02/2023,4,In-office
E9899,37,Female,Engineering,2,4786,16,4,29/07/2023,14,Hybrid
E6564,31,Male,Sales,1,5053,11,1,10/08/2022,10,Hybrid
E2150,26,Non-binary,Marketing,3,3198,9,1,27/07/2024,8,Hybrid
E9460,37,Male,Sales,1,8644,18,1,8/08/2021,0,In-office
E4381,43,Male,HR,2,8463,7,4,21/08/2022,14,Hybrid
E8786,49,Male,HR,2,5855,10,5,22/10/2024,12,Remote
E5281,30,Non-binary,HR,2,8334,14,2,1/10/2022,0,In-office
E5549,45,Female,Sales,1,7885,9,1,6/04/2024,9,Hybrid
E5196,52,Male,Engineering,2,6029,7,4,8/03/2024,1,In-office
E5983,60,Male,HR,3,6484,10,2,22/09/2021,0,In-office
E8693,51,Non-binary,Marketing,3,3120,10,3,15/04/2023,10,In-office
E9656,44,Male,Engineering,1,3756,11,4,17/12/2021,8,In-office
E4627,53,Female,HR,3,7695,14,1,16/08/2024,2,In-office
E4524,56,Male,HR,2,7703,15,5,8/01/2021,1,In-office
E7385,53,Female,HR,3,3765,1,4,25/11/2020,11,In-office
E5044,25,Male,Sales,2,7311,18,5,2/01/2023,11,In-office
E6910,26,Female,Sales,1,3676,5,1,6/10/2020,12,Remote
E8925,29,Male,Engineering,3,3973,7,5,20/09/2020,1,Remote
E8339,44,Non-binary,Engineering,1,5805,5,5,4/11/2023,7,In-office
E4806,39,Non-binary,HR,2,4947,15,5,3/07/2024,1,Hybrid
E2436,58,Male,HR,1,6136,13,5,15/04/2024,5,Hybrid
E9628,28,Male,Sales,3,8821,17,5,1/01/2023,5,Hybrid
E8771,28,Male,Marketing,2,4633,9,2,15/04/2024,15,In-office
E7890,43,Female,Sales,2,5578,9,1,13/10/2024,3,Remote
E1322,35,Non-binary,Sales,1,5178,10,4,7/06/2024,4,In-office
E2120,22,Non-binary,HR,2,6970,7,3,15/12/2022,9,Remote
E5462,22,Male,Marketing,3,3180,16,1,4/11/2024,10,Hybrid
E7208,54,Female,HR,2,5785,2,2,20/05/2023,3,In-office
E6156,24,Female,Sales,2,8291,3,2,25/12/2021,2,In-office
E8478,53,Non-binary,Engineering,2,8701,7,5,31/12/2020,14,Hybrid
E1850,40,Female,HR,2,5593,16,2,1/04/2020,7,Remote
E3792,25,Female,Engineering,1,8240,5,5,2/08/2022,14,In-office
E5021,60,Female,Engineering,2,5190,19,4,27/02/2020,1,In-office
E7454,43,Male,Marketing,2,7391,8,4,18/02/2023,4,Remote
E3262,54,Non-binary,Engineering,2,3862,13,3,11/01/2020,4,In-office
E7284,55,Male,Sales,2,5742,19,5,13/07/2021,6,Hybrid
E2033,55,Male,Marketing,1,5513,4,3,30/07/2022,9,In-office
E6310,42,Non-binary,Sales,1,7311,20,5,24/06/2023,5,Hybrid
E7151,38,Male,Sales,3,8694,9,1,13/05/2020,11,Remote
E3704,42,Female,Sales,3,7280,20,5,8/05/2022,7,Hybrid
E2390,35,Female,Marketing,1,5301,4,5,24/03/2024,6,In-office
E2167,47,Male,Engineering,3,4588,10,1,7/05/2024,7,Hybrid
E8723,54,Male,Marketing,3,5970,8,1,6/12/2024,15,In-office
E8522,35,Non-binary,HR,1,6142,11,3,1/09/2023,11,Remote
E5813,50,Non-binary,HR,3,8615,20,5,5/09/2020,5,Remote
E2028,27,Female,Engineering,2,7901,10,2,28/05/2022,5,In-office
E9261,38,Male,Sales,3,6004,18,5,29/06/2022,12,In-office
E6232,31,Non-binary,Sales,2,3158,17,1,30/06/2024,12,In-office
E9056,44,Male,HR,3,5338,3,3,15/01/2022,15,Hybrid
E6923,24,Non-binary,Marketing,1,7506,17,4,21/01/2023,8,In-office
E7020,27,Female,Marketing,1,6866,10,3,11/09/2023,12,Remote
E4693,27,Female,Marketing,3,3984,3,4,30/07/2022,7,Remote
E2587,55,Female,Marketing,1,7015,7,4,5/09/2023,8,In-office
E9747,58,Female,Marketing,2,5667,15,3,8/05/2020,9,Hybrid
E4680,30,Male,Sales,2,6682,14,1,13/05/2023,10,Remote
E8327,23,Non-binary,Engineering,2,7064,9,2,25/02/2023,1,Remote
E2790,58,Male,Marketing,3,3306,16,4,4/10/2024,10,Hybrid
E5900,48,Male,HR,3,3940,5,5,27/07/2024,11,Remote
E8735,28,Female,HR,2,4401,1,4,3/02/2025,6,Hybrid
E5581,38,Female,Engineering,3,4628,11,1,6/05/2024,13,Hybrid
E6247,59,Female,Sales,1,8091,19,4,30/11/2020,5,Remote
E7077,41,Non-binary,Sales,3,7008,11,4,28/11/2020,9,Remote
E6612,40,Female,Engineering,1,7828,5,2,12/03/2020,8,Hybrid
E3769,22,Female,Sales,1,3560,20,3,22/10/2024,0,In-office
E8837,50,Female,Marketing,3,7030,19,1,28/09/2021,14,In-office
E7969,43,Male,Sales,1,4967,7,2,1/04/2023,14,Hybrid
E1547,51,Male,Marketing,1,5186,6,1,18/09/2020,6,Hybrid
E2700,38,Female,Marketing,1,5646,6,4,27/03/2020,0,Remote
E4424,26,Non-binary,Engineering,2,5848,10,4,16/01/2021,8,Remote
E7226,23,Female,Engineering,1,7121,3,5,4/11/2020,9,In-office
E7771,31,Non-binary,HR,1,7853,11,4,13/10/2024,2,Hybrid
E3339,50,Female,Sales,2,3267,8,5,4/11/2022,7,Remote
E4871,26,Female,Engineering,3,7675,16,3,15/07/2021,1,Remote
E3860,26,Female,HR,2,8216,14,4,16/01/2020,10,Hybrid
E5719,56,Male,HR,2,7968,9,2,16/06/2024,6,In-office
E8568,36,Female,Engineering,1,7905,17,4,26/09/2021,9,In-office
E5422,34,Male,Engineering,2,6702,17,1,18/12/2023,8,Hybrid
E4599,47,Male,Engineering,2,5745,20,4,28/03/2020,11,In-office
E4429,28,Female,Engineering,3,7770,9,4,11/08/2020,14,Hybrid
E5629,22,Female,Engineering,3,3736,17,4,5/06/2020,6,Remote
E8644,22,Non-binary,HR,1,7177,15,1,20/05/2024,4,Hybrid
E1714,46,Non-binary,HR,2,8725,2,4,29/08/2024,6,Remote
E9898,29,Female,Sales,3,4730,4,1,3/12/2023,8,In-office
E4309,45,Female,Marketing,2,5715,16,1,9/10/2023,4,Remote
E9109,26,Female,Sales,2,7431,7,3,1/10/2023,11,Remote
E7301,44,Female,Sales,3,3583,16,2,20/01/2024,15,Hybrid
E1882,44,Male,Marketing,3,4501,6,4,12/03/2022,3,Hybrid
E9856,43,Female,Engineering,3,3376,8,3,1/09/2020,2,In-office
E8687,59,Female,Marketing,2,6086,2,1,1/07/2024,6,Remote
E8703,35,Female,HR,2,6455,9,4,4/12/2020,14,Hybrid
E4406,55,Male,Marketing,3,6776,9,3,27/11/2020,7,Remote
E6445,23,Male,HR,2,7258,12,4,30/10/2023,2,In-office
E6709,32,Female,Engineering,3,5052,15,2,12/05/2021,6,Hybrid
E4615,34,Non-binary,Sales,3,6023,12,5,7/06/2024,4,Remote
E7929,38,Female,Sales,3,5115,6,4,17/02/2020,11,In-office
E3121,54,Male,HR,3,6551,10,4,23/05/2023,1,In-office
E6008,27,Female,HR,1,7078,16,1,4/09/2023,6,Hybrid
E8484,31,Non-binary,Marketing,3,4784,18,2,26/06/2023,8,Remote
E3946,56,Male,HR,2,4989,9,5,2/08/2023,9,Remote
E3753,33,Non-binary,Marketing,3,8283,1,2,24/03/2024,8,Remote
E9784,25,Non-binary,Engineering,2,6258,19,2,1/08/2022,8,Hybrid
E7027,54,Non-binary,Sales,2,6103,6,2,18/04/2021,3,Hybrid
E9629,52,Non-binary,HR,1,4235,8,4,29/03/2024,10,Remote
E1028,42,Male,HR,2,5133,13,3,1/12/2023,5,Hybrid
E6676,44,Male,Marketing,3,7502,20,2,7/09/2021,7,Remote
E2587,52,Female,Sales,1,4537,5,4,16/06/2022,9,In-office
E3921,29,Non-binary,Marketing,1,4948,16,1,27/09/2024,10,Hybrid
E8488,33,Female,HR,1,4425,1,5,20/09/2023,1,In-office
E6931,42,Non-binary,Marketing,1,5469,8,1,4/01/2021,6,In-office
E3981,27,Non-binary,Engineering,1,3135,18,4,25/02/2020,9,Remote
E9973,40,Male,Marketing,2,8009,15,1,11/03/2022,8,Remote
E5878,57,Male,HR,3,4336,11,1,30/10/2023,3,Hybrid
E4676,31,Male,Sales,2,4368,2,4,3/12/2023,6,Hybrid
E2363,26,Male,Engineering,1,6923,6,2,4/03/2022,5,In-office
E1152,44,Non-binary,Marketing,3,7513,6,3,5/09/2024,12,In-office
E4597,23,Female,Engineering,1,3994,6,4,5/11/2023,14,Hybrid
E9659,60,Female,Marketing,1,7181,7,5,7/03/2023,10,Remote
E6199,31,Non-binary,Engineering,2,6945,20,3,18/09/2020,4,In-office
E6588,47,Male,HR,1,5895,19,4,26/11/2023,14,Remote
E3469,25,Male,Engineering,1,8667,15,2,30/04/2022,15,Remote
E7325,38,Male,HR,2,4071,13,5,9/02/2021,10,Remote
E9269,59,Male,Engineering,2,5823,2,3,5/09/2021,0,In-office
E6155,45,Female,Sales,1,6223,7,5,4/05/2020,8,In-office
E8357,28,Non-binary,Engineering,3,7197,7,5,11/12/2023,11,Remote
E7483,55,Male,Marketing,1,8185,5,1,21/10/2024,7,Hybrid
E5545,43,Non-binary,Engineering,3,5364,7,2,15/09/2021,14,Hybrid
E1665,48,Non-binary,Engineering,2,4825,1,5,25/11/2024,2,In-office
E5361,38,Female,Sales,2,8771,10,4,4/01/2022,4,Remote
E8552,31,Non-binary,Sales,3,3325,19,4,16/03/2021,7,Remote
E8151,25,Non-binary,Engineering,3,5844,6,5,10/03/2021,2,Remote
E1760,32,Male,HR,3,3697,2,1,20/04/2023,3,In-office
E1404,25,Female,HR,2,8659,6,4,28/03/2022,14,Remote
E4173,49,Male,Engineering,1,3546,8,1,19/01/2022,0,Hybrid
E5262,34,Male,Marketing,3,8436,14,3,4/07/2024,4,Hybrid
E7817,48,Male,Marketing,3,6118,3,3,26/04/2020,11,Hybrid
E4331,37,Male,Marketing,2,5601,12,4,23/07/2020,6,In-office
E5707,45,Female,Marketing,2,8968,20,2,14/03/2021,1,Remote
E3180,40,Non-binary,Sales,3,5397,12,3,6/04/2021,1,Hybrid
E6754,55,Non-binary,Engineering,2,8012,19,4,1/10/2022,4,Hybrid
E3474,50,Non-binary,Sales,2,7004,6,3,27/05/2024,2,In-office
E7454,25,Female,HR,3,7197,11,1,23/08/2021,1,Hybrid
E4684,57,Male,Sales,3,5734,19,2,13/09/2023,11,In-office
E1472,55,Female,Sales,3,5899,16,2,8/05/2024,0,Remote
E8454,49,Male,Sales,2,3183,6,3,29/08/2023,9,Hybrid
E7742,44,Non-binary,HR,3,8485,19,3,5/10/2022,12,In-office
E4990,39,Male,HR,2,5703,16,5,23/09/2022,13,Hybrid
E2352,27,Female,Marketing,1,5165,1,3,13/09/2021,8,Remote
E8492,25,Male,Sales,1,5837,8,3,20/03/2020,10,Remote
E4568,60,Male,HR,3,4462,17,4,3/04/2023,0,Remote
E6085,39,Male,HR,2,3607,1,1,5/09/2023,4,In-office
E7829,50,Non-binary,Sales,2,7930,14,1,15/04/2020,6,Remote
E6164,39,Female,Marketing,1,8445,3,5,11/04/2020,4,In-office
E3441,41,Female,Marketing,1,4056,18,5,8/08/2020,11,Hybrid
E9262,37,Male,Engineering,2,8727,2,2,8/03/2022,9,Remote
E7552,34,Female,HR,1,5959,17,4,6/04/2023,11,In-office
E8768,39,Non-binary,Engineering,2,4193,3,4,2/03/2024,14,Remote
E8888,22,Male,Sales,1,4218,2,1,11/08/2022,12,Hybrid
E1989,43,Female,HR,3,6161,10,3,20/08/2021,8,In-office
E6576,56,Female,Engineering,2,4191,12,4,3/03/2024,9,In-office
E8636,22,Non-binary,Engineering,2,8056,7,5,25/10/2023,3,Hybrid
E6187,43,Non-binary,Sales,1,4874,11,4,24/11/2020,6,Remote
E3948,60,Non-binary,HR,2,8828,7,1,13/12/2023,6,Remote
E4063,30,Male,HR,1,8198,17,2,14/08/2022,2,Remote
E9831,24,Non-binary,HR,2,6345,3,3,18/09/2021,10,In-office
E2813,28,Female,Engineering,3,7078,14,3,29/06/2023,6,Remote
E1114,52,Male,HR,3,7246,17,4,28/06/2021,15,Hybrid
E6663,45,Non-binary,Marketing,2,3415,19,5,12/04/2020,14,Hybrid
E2852,25,Non-binary,Sales,2,4026,13,5,17/08/2020,1,Remote
E5365,41,Non-binary,Engineering,3,3707,13,1,29/09/2020,14,Remote
E4204,47,Male,HR,3,6125,18,4,24/06/2023,7,Hybrid
E7818,33,Male,HR,3,6759,5,2,30/07/2023,3,Remote
E5934,28,Female,Engineering,2,6067,16,5,8/03/2024,6,In-office
E5078,31,Non-binary,Sales,1,7842,13,3,2/02/2024,15,Hybrid
E9619,52,Non-binary,HR,2,8555,12,2,8/04/2024,11,In-office
E8990,41,Non-binary,Marketing,2,6597,1,5,4/06/2021,5,Hybrid
E1578,49,Male,Engineering,2,6657,11,5,6/11/2024,15,Remote
E4284,58,Male,Engineering,1,4238,5,4,8/09/2021,1,Hybrid
E7065,57,Female,Engineering,1,6170,4,4,31/07/2020,14,Hybrid
E6001,28,Male,Sales,3,5638,2,4,25/03/2020,2,Remote
E3387,31,Non-binary,Marketing,3,8995,5,1,8/08/2020,5,In-office
E2547,26,Non-binary,Sales,2,8976,12,5,23/04/2023,1,Hybrid
E5062,27,Male,Marketing,2,3298,3,2,6/01/2025,2,Remote
E9820,28,Non-binary,Engineering,2,3383,14,2,13/10/2021,2,Hybrid
E9606,38,Male,HR,2,5181,9,3,2/07/2020,14,Remote
E3889,56,Male,Marketing,3,5252,6,5,19/06/2022,15,Hybrid
E8731,36,Female,Marketing,2,5952,2,3,20/01/2021,8,Remote
E4131,52,Male,HR,3,6801,3,1,23/09/2022,13,In-office
E1121,35,Female,HR,1,5968,10,4,4/12/2023,3,Remote
E5453,53,Non-binary,Marketing,2,5962,17,5,8/10/2022,15,In-office
E8754,31,Female,Marketing,3,6343,13,1,25/02/2020,11,Hybrid
E2750,26,Non-binary,HR,2,4053,6,2,5/07/2022,4,Hybrid
E4988,33,Non-binary,Sales,2,7989,16,5,11/02/2021,7,In-office
E2407,31,Non-binary,HR,3,4571,15,1,13/04/2020,8,Remote
E6411,41,Male,HR,2,5786,17,5,9/12/2023,7,Remote
E3464,40,Male,Engineering,1,7003,15,4,9/07/2020,12,Remote
E6457,59,Female,HR,1,3333,4,3,27/03/2024,12,Hybrid
E1282,48,Female,Engineering,1,7794,11,3,13/02/2021,12,Hybrid
E2665,53,Male,HR,2,6812,8,4,3/02/2022,0,Hybrid
E2761,43,Non-binary,HR,2,3279,15,1,25/11/2020,0,Remote
E1141,53,Non-binary,Engineering,1,7464,12,5,14/10/2022,15,Hybrid
E2104,56,Female,Sales,3,7110,20,5,26/07/2021,2,Remote
